titles>authors>journals>urls>dois>years>include
Optoelectronic Properties of a van der Waals WS2 Monolayer/2D Perovskite Vertical Heterostructure>Qixing Wang, Qi Zhang, Xin Luo, Junyong Wang, Rui Zhu, Qijie Liang, Lei Zhang, Justin Zhou Yong, Calvin Pei Yu Wong, Goki Eda, Jurgen H Smet, Andrew TS Wee>ACS Applied Materials & Interfaces>https://pubs.acs.org/doi/abs/10.1021/acsami.0c14398>10.1021/acsami.0c14398>2020>yes
Excitonic Energy Transfer in Heterostructures of Quasi-2D Perovskite and Monolayer WS2>Qi Zhang, Eric Linardy, Xinyun Wang, Goki Eda>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.0c03893>10.1021/acsnano.0c03893>2020>yes
Polarized Light‐Emitting Diodes Based on Anisotropic Excitons in Few‐Layer ReS2>Junyong Wang, Yong Justin Zhou, Du Xiang, Shiuan Jun Ng, Kenji Watanabe, Takashi Taniguchi, Goki Eda>Advanced Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.202001890>10.1002/adma.202001890>2020>yes
Domain Engineering in ReS2 by Coupling Strain during Electrochemical Exfoliation>Wei Yu, Zishen Wang, Xiaoxu Zhao, Junyong Wang, Tun Seng Herng, Teng Ma, Zhiyu Zhu, Jun Ding, Goki Eda, Stephen J Pennycook, Yuan Ping Feng, Kian Ping Loh>Advanced Functional Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202003057>10.1002/adfm.202003057>2020>yes
Synthesis of Two‐Dimensional Perovskite by Inverse Temperature Crystallization and Studies of Exciton States by Two‐Photon Excitation Spectroscopy>Zhihui Chen, Qi Zhang, Menglong Zhu, Xinyun Wang, Qixing Wang, Andrew Thye Shen Wee, Kian Ping Loh, Goki Eda, Qing‐Hua Xu>Advanced Functional Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202002661>10.1002/adfm.202002661>2020>yes
Controlling the magnetic anisotropy in Cr 2 Ge 2 Te 6 by electrostatic gating>Ivan A Verzhbitskiy, Hidekazu Kurebayashi, Haixia Cheng, Jun Zhou, Safe Khan, Yuan Ping Feng, Goki Eda>Nature Electronics>https://www.nature.com/articles/s41928-020-0427-7>articles/s41928-020-0427-7>2020>yes
Electro‐Optic Upconversion in van der Waals Heterostructures via Nonequilibrium Photocarrier Tunneling>Eric Linardy, Maxim Trushin, Kenji Watanabe, Takashi Taniguchi, Goki Eda>Advanced Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.202001543>10.1002/adma.202001543>2020>yes
Controlling the magnetic anisotropy in Cr₂Ge₂Te₆ by electrostatic gating>Ivan A Verzhbitskiy, Hidekazu Kurebayashi, Haixia Cheng, Jun Zhou, Safe Khan, Yuan Ping Feng, Goki Eda>Nature Electronics>https://discovery.ucl.ac.uk/id/eprint/10103170/>10103170/>2020>yes
Hexagonal boron nitride single crystal growth from solution with a temperature gradient>Jiahan Li, Chao Yuan, Christine Elias, Junyong Wang, Xiaotian Zhang, Gaihua Ye, Chaoran Huang, Martin Kuball, Goki Eda, Joan M Redwing, Rui He, Guillaume Cassabois, Bernard Gil, Pierre Valvin, Thomas Pelini, Bin Liu, James H Edgar>Chemistry of Materials>https://pubs.acs.org/doi/abs/10.1021/acs.chemmater.0c00830>10.1021/acs.chemmater.0c00830>2020>yes
Disorder-driven two-dimensional quantum phase transitions in LixMoS2>Ivan A Verzhbitskiy, Damien Voiry, Manish Chhowalla, Goki Eda>2D Materials>https://iopscience.iop.org/article/10.1088/2053-1583/ab8690/meta>ab8690/meta>2020>yes
Measuring valley polarization in two-dimensional materials with second-harmonic spectroscopy>Yi Wei Ho, Henrique G Rosa, Ivan Verzhbitskiy, Manuel JLF Rodrigues, Takashi Taniguchi, Kenji Watanabe, Goki Eda, Vitor M Pereira, Jose C Viana-Gomes>ACS Photonics>https://pubs.acs.org/doi/abs/10.1021/acsphotonics.0c00174>10.1021/acsphotonics.0c00174>2020>yes
Harnessing exciton–exciton annihilation in two-dimensional semiconductors>Eric Linardy, Dinesh Yadav, Daniele Vella, Ivan A Verzhbitskiy, Kenji Watanabe, Takashi Taniguchi, Fabian Pauly, Maxim Trushin, Goki Eda>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.9b04756>10.1021/acs.nanolett.9b04756>2020>yes
TMD‐Based Phototransistors: Anomalous Broadband Spectrum Photodetection in 2D Rhenium Disulfide Transistor (Advanced Optical Materials 23/2019)>Du Xiang, Tao Liu, Junyong Wang, Peng Wang, Lin Wang, Yue Zheng, Yanan Wang, Jing Gao, Kah‐Wee Ang, Goki Eda, Weida Hu, Lei Liu, Wei Chen>Advanced Optical Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adom.201970088>10.1002/adom.201970088>2019>yes
Anomalous broadband spectrum photodetection in 2D rhenium disulfide transistor>Du Xiang, Tao Liu, Junyong Wang, Peng Wang, Lin Wang, Yue Zheng, Yanan Wang, Jing Gao, Kah‐Wee Ang, Goki Eda, Weida Hu, Lei Liu, Wei Chen>Advanced Optical Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adom.201901115>10.1002/adom.201901115>2019>yes
Spin dynamics study in layered van der Waals single-crystal >S Khan, CW Zollitsch, DM Arroo, H Cheng, I Verzhbitskiy, A Sud, YP Feng, G Eda, H Kurebayashi>Physical Review B>https://journals.aps.org/prb/abstract/10.1103/PhysRevB.100.134437>10.1103/PhysRevB.100.134437>2019>yes
All-electric magnetization switching and Dzyaloshinskii–Moriya interaction in WTe 2/ferromagnet heterostructures>Shuyuan Shi, Shiheng Liang, Zhifeng Zhu, Kaiming Cai, Shawn D Pollard, Yi Wang, Junyong Wang, Qisheng Wang, Pan He, Jiawei Yu, Goki Eda, Gengchiau Liang, Hyunsoo Yang>Nature nanotechnology>https://www.nature.com/articles/s41565-019-0525-8>articles/s41565-019-0525-8>2019>yes
Polarity Tunable Trionic Electroluminescence in Monolayer WSe2>Junyong Wang, Fanrong Lin, Ivan Verzhbitskiy, Kenji Watanabe, Takashi Taniguchi, Jens Martin, Goki Eda>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.9b03215>10.1021/acs.nanolett.9b03215>2019>yes
Phase coherent transport in bilayer and trilayer >Leiqiang Chu, Indra Yudhistira, Hennrik Schmidt, Tsz Chun Wu, Shaffique Adam, Goki Eda>Physical Review B>https://journals.aps.org/prb/abstract/10.1103/PhysRevB.100.125410>10.1103/PhysRevB.100.125410>2019>yes
Growth of Nb-Doped Monolayer WS2 by Liquid-Phase Precursor Mixing>Ziyu Qin, Leyi Loh, Junyong Wang, Xiaomin Xu, Qi Zhang, Benedikt Haas, Carlos Alvarez, Hanako Okuno, Justin Zhou Yong, Thorsten Schultz, Norbert Koch, Jiadong Dan, Stephen J Pennycook, Dawen Zeng, Michel Bosman, Goki Eda>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.9b05574>10.1021/acsnano.9b05574>2019>yes
Highly Stable Two‐Dimensional Tin (II) Iodide Hybrid Organic–Inorganic Perovskite Based on Stilbene Derivative>In‐Hyeok Park, Leiqiang Chu, Kai Leng, Yu Fong Choy, Wei Liu, Ibrahim Abdelwahab, Ziyu Zhu, Zhirui Ma, Wei Chen, Qing‐Hua Xu, Goki Eda, Kian Ping Loh>Advanced Functional Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201904810>10.1002/adfm.201904810>2019>yes
Exciton polarization and renormalization effect for optical modulation in monolayer semiconductors>Jiang Pu, Keichiro Matsuki, Leiqiang Chu, Yu Kobayashi, Shogo Sasaki, Yasumitsu Miyata, Goki Eda, Taishi Takenobu>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.9b03563>10.1021/acsnano.9b03563>2019>yes
Sub-Picosecond Carrier Dynamics Induced by Efficient Charge Transfer in MoTe2/WTe2 van der Waals Heterostructures>Kyusup Lee, Jie Li, Liang Cheng, Junyong Wang, Dushyant Kumar, Qisheng Wang, Mengji Chen, Yang Wu, Goki Eda, Elbert EM Chia, Haixin Chang, Hyunsoo Yang>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.9b04701>10.1021/acsnano.9b04701>2019>yes
Giant gate-tunable bandgap renormalization and excitonic effects in a 2D semiconductor>Zhizhan Qiu, Maxim Trushin, Hanyan Fang, Ivan Verzhbitskiy, Shiyuan Gao, Evan Laksono, Ming Yang, Pin Lyu, Jing Li, Jie Su, Mykola Telychko, Kenji Watanabe, Takashi Taniguchi, Jishan Wu, AH Castro Neto, Li Yang, Goki Eda, Shaffique Adam, Jiong Lu>Science advances>https://advances.sciencemag.org/content/5/7/eaaw2347.abstract>7/eaaw2347.abstract>2019>yes
High-energy gain upconversion in monolayer tungsten disulfide photodetectors>Qixing Wang, Qi Zhang, Xiaoxu Zhao, Yu Jie Zheng, Junyong Wang, Xin Luo, Jiadong Dan, Rui Zhu, Qijie Liang, Lei Zhang, PK Johnny Wong, Xiaoyue He, Yu Li Huang, Xinyun Wang, Stephen J Pennycook, Goki Eda, Andrew TS Wee>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.9b02136>10.1021/acs.nanolett.9b02136>2019>yes
Coupling 2D Materials to an Elastomer Waveguide>Filip Auksztol, Daniele Vella, Ivan Verzhbitskiy, Kian Fong Ng, Yi Wei Ho, James A Grieve, José Viana-Gomes, Goki Eda, Alexander Ling>->https://ieeexplore.ieee.org/abstract/document/8873400/>8873400/>2019>no
Controlled aqueous synthesis of 2D hybrid perovskites with bright room-temperature long-lived luminescence>Qi Zhang, Yujin Ji, Zhihui Chen, Daniele Vella, Xinyun Wang, Qing-Hua Xu, Youyong Li, Goki Eda>The journal of physical chemistry letters>https://pubs.acs.org/doi/abs/10.1021/acs.jpclett.9b00934>10.1021/acs.jpclett.9b00934>2019>yes
Nonlinear magnetotransport shaped by Fermi surface topology and convexity in WTe2>Pan He, Chuang-Han Hsu, Shuyuan Shi, Kaiming Cai, Junyong Wang, Qisheng Wang, Goki Eda, Hsin Lin, Vitor M Pereira, Hyunsoo Yang>arXiv preprint arXiv:1904.12492>https://arxiv.org/abs/1904.12492>abs/1904.12492>2019>yes
Modulating Charge Density Wave Order in a 1T-TaS2/Black Phosphorus Heterostructure>Ziying Wang, Leiqiang Chu, Linjun Li, Ming Yang, Junyong Wang, Goki Eda, Kian Ping Loh>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.8b04805>10.1021/acs.nanolett.8b04805>2019>yes
Nonlinear magnetotransport shaped by Fermi surface topology and convexity>Pan He, Chuang-Han Hsu, Shuyuan Shi, Kaiming Cai, Junyong Wang, Qisheng Wang, Goki Eda, Hsin Lin, Vitor M Pereira, Hyunsoo Yang>Nature communications>https://www.nature.com/articles/s41467-019-09208-8>articles/s41467-019-09208-8>2019>yes
Measuring valley polarization in transition metal dichalcogenides with second-harmonic spectroscopy>YI WEI HO, HENRIQUE GUIMARAES ROSA, IVAN VERZHBITSKIY, MANUEL JOSE DE LIMA FERREIRA RODRIGUES, TAKASHI TANIGUCHI, KENJI WATANABE, GOKI EDA, VITOR PEREIRA, JOSE CARLOS VIANA-GOMES>->https://scholarbank.nus.edu.sg/handle/10635/155398>10635/155398>2019>no
Crested two-dimensional transistors>Tao Liu, Song Liu, Kun-Hua Tu, Hennrik Schmidt, Leiqiang Chu, Du Xiang, Jens Martin, Goki Eda, Caroline A Ross, Slaven Garaj>Nature nanotechnology>https://www.nature.com/articles/s41565-019-0361-x>articles/s41565-019-0361-x>2019>yes
Effects Of Structural Phase Transition On Thermoelectric Performance in Lithium-Intercalated Molybdenum Disulfide (LixMoS2)>Hong Kuan Ng, Anas Abutaha, Damien Voiry, Ivan Verzhbitskiy, Yongqing Cai, Gang Zhang, Yi Liu, Jing Wu, Manish Chhowalla, Goki Eda, Kedar Hippalgaonkar>ACS applied materials & interfaces>https://pubs.acs.org/doi/abs/10.1021/acsami.8b22105>10.1021/acsami.8b22105>2019>yes
Elastomeric Waveguide on-Chip Coupling of an Encapsulated MoS2 Monolayer>Filip Auksztol, Daniele Vella, Ivan Verzhbitskiy, Kian Fong Ng, Yi Wei Ho, James A Grieve, Jose Viana-Gomes, Goki Eda, Alexander Ling>ACS Photonics>https://pubs.acs.org/doi/abs/10.1021/acsphotonics.8b01493>10.1021/acsphotonics.8b01493>2019>yes
Suppressed Out-of-Plane Polarizability of Free Excitons in Monolayer WSe2>Ivan Verzhbitskiy, Daniele Vella, Kenji Watanabe, Takashi Taniguchi, Goki Eda>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.8b08905>10.1021/acsnano.8b08905>2019>yes
Layered Hybrid Perovskites for Highly Efficient Three‐Photon Absorbers: Theory and Experimental Observation>Shunbin Lu, Feng Zhou, Qi Zhang, Goki Eda, Wei Ji>Advanced Science>https://onlinelibrary.wiley.com/doi/abs/10.1002/advs.201801626>10.1002/advs.201801626>2019>yes
Synergistic additive-mediated CVD growth and chemical modification of 2D materials>Jizhou Jiang, Neng Li, Jing Zou, Xing Zhou, Goki Eda, Qingfu Zhang, Hua Zhang, Lain-Jong Li, Tianyou Zhai, Andrew TS Wee>Chemical Society Reviews>https://pubs.rsc.org/en/content/articlehtml/2019/cs/c9cs00348g>cs/c9cs00348g>2019>yes
Charge transfer in a transition metal dichalcogenide semiconductor/Weyl semimetal van der Waals junctions>Kyusup Lee, Jie Li, Liang Cheng, Junyong Wang, Dushyant Kumar, Qisheng Wang, Mengji Chen, Yang Wu, Goki Eda, Ee Min Chia, Haixin Chang, Hyunsoo Yang>APS March Meeting Abstracts>https://ui.adsabs.harvard.edu/abs/2019APS..MARA04008L/abstract>2019APS..MARA04008L/abstract>2019>yes
Measuring Valley Susceptibility of Transition Metal Dichalcogenides with Second-harmonic Spectroscopy>Yi Wei Ho, Henrique Rosa, Ivan Verzhbitskiy, Manuel Rodigues, Takashi Taniguchi, Kenji Watanabe, Goki Eda, Vitor Pereira, José Viana-Gomes>APS March Meeting Abstracts>https://ui.adsabs.harvard.edu/abs/2019APS..MARF15005H/abstract>2019APS..MARF15005H/abstract>2019>yes
Electroluminescent devices based on 2D semiconducting transition metal dichalcogenides>Junyong Wang, Ivan Verzhbitskiy, Goki Eda>Advanced Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201802687>10.1002/adma.201802687>2018>yes
Molecularly thin two-dimensional hybrid perovskites with tunable optoelectronic properties due to reversible surface relaxation>Kai Leng, Ibrahim Abdelwahab, Ivan Verzhbitskiy, Mykola Telychko, Leiqiang Chu, Wei Fu, Xiao Chi, Na Guo, Zhihui Chen, Zhongxin Chen, Chun Zhang, Qing-Hua Xu, Jiong Lu, Manish Chhowalla, Goki Eda, Kian Ping Loh>Nature materials>https://www.nature.com/articles/s41563-018-0164-8>articles/s41563-018-0164-8>2018>yes
Photoluminescence upconversion by defects in hexagonal boron nitride>Qixing Wang, Qi Zhang, Xiaoxu Zhao, Xin Luo, Calvin Pei Yu Wong, Junyong Wang, Dongyang Wan, T Venkatesan, Stephen J Pennycook, Kian Ping Loh, Goki Eda, Andrew TS Wee>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.8b02804>10.1021/acs.nanolett.8b02804>2018>yes
Excitonic electro-optical phenomena in van der Waals crystals>Goki Eda>->https://www.osapublishing.org/viewmedia.cfm?seq=0&uri=jsap-2018-20p_221B_1>www.osapublishing.org/viewmedia.cfm?seq=0&uri=jsap-2018-20p_221B_1>2018>no
Microstructure and elastic constants of transition metal dichalcogenide monolayers from friction and shear force microscopy>Xiaomin Xu, Thorsten Schultz, Ziyu Qin, Nikolai Severin, Benedikt Haas, Sumin Shen, Jan N Kirchhof, Andreas Opitz, Christoph T Koch, Kirill Bolotin, Jürgen P Rabe, Goki Eda, Norbert Koch>Advanced Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201803748>10.1002/adma.201803748>2018>yes
Emergence of photoluminescence on bulk MoS2 by laser thinning and gold particle decoration>Lili Gong, Qi Zhang, Liangjun Wang, Jianfeng Wu, Cheng Han, Bo Lei, Wei Chen, Goki Eda, Kuan Eng Johnson Goh, Chorng Haur Sow>Nano Res>http://www.thenanoresearch.com/attachment/ESM/2018/2018_9_ESM/2037_ESM.pdf>2018_9_ESM/2037_ESM.pdf>2018>yes
Interlayer screening effects in WS2/WSe2 van der Waals hetero-bilayer>Rajeev Kumar, Ivan Verzhbitskiy, Francesco Giustiniano, Themistoklis PH Sidiropoulos, Rupert F Oulton, Goki Eda>2D Materials>https://iopscience.iop.org/article/10.1088/2053-1583/aad255/meta>aad255/meta>2018>yes
The substrate influence on the optoelectronic properties of 2D materials>Linjun Li, Bo Liu, Weijie Zhao, Goki Eda, Kian Ping Loh>->https://ieeexplore.ieee.org/abstract/document/8699800/>8699800/>2018>no
Evidence for line width and carrier screening effects on excitonic valley relaxation in 2D semiconductors>Yuhei Miyauchi, Satoru Konabe, Feijiu Wang, Wenjin Zhang, Alexander Hwang, Yusuke Hasegawa, Lizhong Zhou, Shinichiro Mouri, Minglin Toh, Goki Eda, Kazunari Matsuda>Nature communications>https://www.nature.com/articles/s41467-018-04988-x>articles/s41467-018-04988-x>2018>yes
Characterization of the second-and third-harmonic optical susceptibilities of atomically thin tungsten diselenide>Henrique G Rosa, Yi Wei Ho, Ivan Verzhbitskiy, Manuel JFL Rodrigues, Takashi Taniguchi, Kenji Watanabe, Goki Eda, Vitor M Pereira, José CV Gomes>Scientific reports>https://www.nature.com/articles/s41598-018-28374-1>articles/s41598-018-28374-1>2018>yes
Vapour–liquid–solid growth of monolayer MoS 2 nanoribbons>Shisheng Li, Yung-Chang Lin, Wen Zhao, Jing Wu, Zhuo Wang, Zehua Hu, Youde Shen, Dai-Ming Tang, Junyong Wang, Qi Zhang, Hai Zhu, Leiqiang Chu, Weijie Zhao, Chang Liu, Zhipei Sun, Takaaki Taniguchi, Minoru Osada, Wei Chen, Qing-Hua Xu, Andrew Thye Shen Wee, Kazu Suenaga, Feng Ding, Goki Eda>Nature materials>https://www.nature.com/articles/s41563-018-0055-z>articles/s41563-018-0055-z>2018>yes
Excitonic properties of chemically synthesized 2D organic–inorganic hybrid perovskite nanosheets>Qi Zhang, Leiqiang Chu, Feng Zhou, Wei Ji, Goki Eda>Advanced Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adma.201704055>10.1002/adma.201704055>2018>yes
Selectively plasmon-enhanced second-harmonic generation from monolayer tungsten diselenide on flexible substrates>Zhuo Wang, Zhaogang Dong, Hai Zhu, Lei Jin, Ming-Hui Chiu, Lain-Jong Li, Qing-Hua Xu, Goki Eda, Stefan A Maier, Andrew TS Wee, Cheng-Wei Qiu, Joel KW Yang>ACS nano>https://pubs.acs.org/doi/abs/10.1021/acsnano.7b08682>10.1021/acsnano.7b08682>2018>yes
Reconfiguring crystal and electronic structures of MoS 2 by substitutional doping>Joonki Suh, Teck Leong Tan, Weijie Zhao, Joonsuk Park, Der-Yuh Lin, Tae-Eon Park, Jonghwan Kim, Chenhao Jin, Nihit Saigal, Sandip Ghosh, Zicong Marvin Wong, Yabin Chen, Feng Wang, Wladyslaw Walukiewicz, Goki Eda, Junqiao Wu>Nature communications>https://www.nature.com/articles/s41467-017-02631-9>articles/s41467-017-02631-9>2018>yes
Revealing the Atomic Defects of WS2 Governing Its Distinct Optical Emissions>Yung‐Chang Lin, Shisheng Li, Hannu‐Pekka Komsa, Li‐Jen Chang, Arkady V Krasheninnikov, Goki Eda, Kazu Suenaga>Advanced Functional Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201704210>10.1002/adfm.201704210>2018>yes
Efficient carrier-to-exciton conversion in field emission tunnel diodes based on MIS-type van der Waals heterostack>Shunfeng Wang, Junyong Wang, Weijie Zhao, Francesco Giustiniano, Leiqiang Chu, Ivan Verzhbitskiy, Justin Zhou Yong, Goki Eda>Nano letters>https://pubs.acs.org/doi/abs/10.1021/acs.nanolett.7b02617>10.1021/acs.nanolett.7b02617>2017>yes
Water‐catalyzed oxidation of few‐layer black phosphorous in a dark environment>Zehua Hu, Qiang Li, Bo Lei, Qionghua Zhou, Du Xiang, Zhiyang Lyu, Fang Hu, Junyong Wang, Yinjuan Ren, Rui Guo, Eda Goki, Li Wang, Cheng Han, Jinlan Wang, Wei Chen>Angewandte Chemie International Edition>https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.201705012>10.1002/anie.201705012>2017>yes
Rapid visualization of grain boundaries in monolayer MoS 2 by multiphoton microscopy>Lasse Karvonen, Antti Säynätjoki, Mikko J Huttunen, Anton Autere, Babak Amirsolaimani, Shisheng Li, Robert A Norwood, Nasser Peyghambarian, Harri Lipsanen, Goki Eda, Khanh Kieu, Zhipei Sun>Nature communications>https://www.nature.com/articles/ncomms15714>articles/ncomms15714>2017>yes
Thermal dissociation of inter-layer excitons in MoS2/MoSe2 hetero-bilayers>Shinichiro Mouri, Wenjing Zhang, Daichi Kozawa, Yuhei Miyauchi, Goki Eda, Kazunari Matsuda>Nanoscale>https://pubs.rsc.org/doi/c7nr01598d>doi/c7nr01598d>2017>yes
Two-step fabrication of single-layer rectangular SnSe flakes>Jizhou Jiang, Calvin Pei Yu Wong, Jing Zou, Shisheng Li, Qixing Wang, Jianyi Chen, Dianyu Qi, Hongyu Wang, Goki Eda, Daniel HC Chua, Yumeng Shi, Wenjing Zhang, Andrew Thye Shen Wee>2D Materials>https://iopscience.iop.org/article/10.1088/2053-1583/aa6aec/meta>aa6aec/meta>2017>yes
Determination of Crystal Axes in Semimetallic T′‐MoTe2 by Polarized Raman Spectroscopy>Junyong Wang, Xin Luo, Shisheng Li, Ivan Verzhbitskiy, Weijie Zhao, Shunfeng Wang, Su Ying Quek, Goki Eda>Advanced Functional Materials>https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201604799>10.1002/adfm.201604799>2017>yes
Significantly enhanced optoelectronic performance of tungsten diselenide phototransistor via surface functionalization>Bo Lei, Zehua Hu, Du Xiang, Junyong Wang, Goki Eda, Cheng Han, Wei Chen>Nano Research>https://link.springer.com/content/pdf/10.1007/s12274-016-1386-1.pdf>10.1007/s12274-016-1386-1.pdf>2017>yes
Nonlinear optical properties of a one-dimensional coordination polymer>Min Liu, Hong Sheng Quah, Shuangchun Wen, Junyong Wang, P Sanjay Kumar, Goki Eda, Jagadese J Vittal, Wei Ji>Journal of Materials Chemistry C>https://pubs.rsc.org/en/content/articlelanding/2017/tc/c6tc05372f>tc/c6tc05372f>2017>yes
High-Performance TMD Field Effect Transistors at Room Temperature>Tao Liu, Song Liu, Kun-Hua Tu, Goki Eda, Caroline A Ross, Slaven Garaj>APS March Meeting Abstracts>https://ui.adsabs.harvard.edu/abs/2017APS..MARY33005L/abstract>2017APS..MARY33005L/abstract>2017>yes
Chemical stabilization of 1T′ phase transition metal dichalcogenides with giant optical Kerr nonlinearity>Sherman JR Tan, Ibrahim Abdelwahab, Zijing Ding, Xiaoxu Zhao, Tieshan Yang, Gabriel ZJ Loke, Han Lin, Ivan Verzhbitskiy, Sock Mui Poh, Hai Xu, Chang Tai Nai, Wu Zhou, Goki Eda, Baohua Jia, Kian Ping Loh>Journal of the American Chemical Society>https://pubs.acs.org/doi/abs/10.1021/jacs.6b13238>10.1021/jacs.6b13238>2017>yes
